trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
-0.00010839547769784952,24309.954934140864,1,16384,-0.002167792062406798,24152.20013171827,6,24309.954934140864,24257.37,9977.380984428328,2716,1,,,,,,,,,,
0.00014859099133649885,28117.54123888718,2,32768,0.00297204063049125,27992.37752222564,24,27992.37752222564,28075.82,9960.862480423448,1351,1,-0.0028556523564475357,-1.0927458870690316,0.0003,10,0.2,0.008241154,-3.254794120788574,0.005899050202742728,0.05936279296875,-0.006025996059179306
-4.518442560542227e-05,27093.76485437993,3,49152,-0.0009036680960919594,27180.840291240143,42,27098.28,27122.79,9974.943955818575,1155,0,-0.007819440462117199,-1.0810950978659093,0.0003,20,0.2,0.011150192,-1.551386833190918,0.0013576868883887982,0.130596923828125,-0.010491917841136456
3.184634095902565e-05,27883.188402699732,4,65536,0.0006369369611827292,27836.87319460054,60,27850.0,27867.75,10025.647367750862,1076,1,-0.011057755677575188,-1.0541894728317858,0.0003,30,0.2,0.014063197,-1.4438343048095703,0.0006213104514870338,0.17816162109375,-0.05097202584147453
-3.594330935956754e-05,30057.37131861382,5,81920,-0.0007188532681295601,29992.59736277236,79,30057.37131861382,30035.78,10051.476835917914,1030,1,-0.017102827231428818,-0.9971587911946699,0.0003,40,0.2,0.019581676,-0.21991586685180664,0.00029840266518021963,0.185687255859375,-0.04779738560318947
3.730586101853945e-05,29917.877745973805,6,98304,0.0007461311378149129,29866.974508052394,98,29878.6,29900.91,10056.460222403786,999,1,-0.018549460793292383,-0.9349797036033124,0.0003,50,0.2,0.017997704,0.2138049602508545,0.0002324797765936637,0.16221923828125,0.000982057536020875
-3.439681569594276e-05,27421.473111422634,7,114688,-0.000687924482645604,27478.10377715473,117,27421.473111422634,27440.35,10084.664528221687,979,0,-0.014198904904878873,-0.845254020835273,0.0003,60,0.2,0.0144812865,-0.2257448434829712,0.00014272922366558304,0.10350341796875,-0.0345354788005352
-9.217764478921426e-05,28321.9130353568,8,131072,-0.0018434679312136634,28478.8339292864,136,28321.9130353568,28374.22,10146.623407077022,963,0,-0.014224286616081373,-0.8512285612989217,0.0003,70,0.2,0.014682827,-0.834632158279419,0.0001655535293394905,0.10526123046875,-0.00878980290144682
-2.5002664449415694e-05,27609.2204369981,9,147456,-0.0005000470377097596,27693.7591260038,155,27623.58,27637.4,10157.723975749423,949,0,-0.012470369973380002,-0.7821453717071563,0.0003,80,0.2,0.012258804,-0.36023426055908203,8.100679138038913e-05,0.082379150390625,-0.015111302956938744
4.156741088880406e-05,26997.132467654836,10,163840,0.0008313654965157258,26944.865064690322,174,26957.28,26979.71,10177.522951820541,939,1,-0.011721431406658666,-0.7183319816365838,0.0003,90,0.2,0.0150327645,0.04036915302276611,4.6795235839880436e-05,0.05777587890625,-0.00452355295419693
1.2998671534027199e-05,27187.850469118934,11,180224,0.00025997512034420077,27209.029061762136,193,27201.98,27194.91,10194.411690036532,930,0,-0.01518189768303273,-0.8475684790406376,0.0003,100,0.2,0.014764093,0.27607816457748413,0.00017357897189640425,0.124957275390625,-0.03592335432767868
-2.0303404556761638e-05,27778.92544216543,12,196608,-0.0004060639688784648,27745.099115669145,213,27778.92544216543,27767.65,10214.057223748463,922,1,-0.013483518414432183,-0.8133531048893928,0.0003,110,0.2,0.015097216,0.532474160194397,0.00014975534862742278,0.094140625,-0.016983693465590477
