trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
-1.2979591945825072e-05,27201.969530881066,11,180224,-0.0002595901542261462,27180.790938237864,190,27201.969530881066,27194.91,10035.912364394502,943,1,-0.012558507292487775,-0.7351496181916446,0.0003,100,0.2,0.012124493,0.027653217315673828,9.810814633084419e-05,0.088494873046875,0.008328274823725224
3.3743733846853766e-05,27756.374557834573,12,196608,0.0006748860634586636,27790.200884330858,210,27786.39,27767.65,10047.647950718663,935,0,-0.012523946576038725,-0.8013227003626525,0.0003,110,0.2,0.011739196,0.561536967754364,0.00020818242047084822,0.11279296875,-0.02790937013924122
-2.3490382012660952e-05,26904.158146065183,13,212992,-0.00046980212231707955,26970.373707869632,229,26913.58,26926.23,10070.991887804883,928,0,-0.010552276946327765,-0.7636155381565913,0.0003,120,0.2,0.008299308,0.6564505100250244,0.0002443124849662581,0.086126708984375,-0.00976689625531435
-0.01,0.0,14,229376,0.0,0.0,248,0.0,0.0,10074.727183656612,922,2,-0.009021974504867103,-0.7261129329213872,0.0003,130,0.2,0.008753131,0.6639276146888733,0.00025511771365245296,0.086712646484375,0.004920478444546461
6.159907793176325e-05,28872.203478266474,15,245760,0.0012320195038786914,28925.593043467055,268,28925.593043467055,28890.0,10108.715234609312,914,0,-0.008312419110370683,-0.7157266302732751,0.0003,140,0.2,0.007945449,0.6677363514900208,0.00023391566085138039,0.078656005859375,0.0039962781593203545
4.350238442249373e-05,30283.00838858697,16,262144,0.0008700666133003385,30243.503222826057,288,30243.503222826057,30269.84,10154.518242177108,909,1,-0.008444170983784716,-0.7331549326656386,0.0003,150,0.2,0.008667438,0.7999699115753174,0.00030443820267294085,0.090643310546875,-0.025538207963109016
5.365162070934091e-05,30442.50011398172,17,278528,0.0010730611996654263,30367.949772036565,308,30385.01,30417.65,10169.670731408449,903,1,-0.0026453024071088293,-0.579292085301131,0.0003,160,0.2,0.0054617515,0.0671645998954773,0.0001300487355749169,0.04278564453125,0.008329845033586025
-3.869671618256448e-05,30459.18878673181,18,294912,-0.0007739193494880669,30529.96242653637,328,30459.18878673181,30482.78,10177.11701342895,899,0,-0.004351576418048353,-0.5864513839362189,0.0003,170,0.2,0.0055011967,0.4089769124984741,3.5333045236640716e-05,0.0516845703125,0.006544745527207851
-2.96633315360614e-05,29997.213354317068,19,311296,-0.0005932578316767028,30050.633291365866,348,29997.213354317068,30015.02,10213.747061183944,894,0,-0.003963674415717833,-0.5982737029669807,0.0003,180,0.2,0.005571698,0.5949645042419434,1.2676281508383624e-05,0.04462890625,-0.00899414625018835
-7.514613824757938e-06,29494.038405259635,20,327680,-0.00015029171180225179,29439.953189480726,368,29480.44,29476.01,10225.13606290911,889,1,-0.008803965913466527,-0.5763216992141679,0.0003,190,0.2,0.019161973,0.9205580949783325,7.50989308233585e-06,0.06082763671875,-0.0011127243051305413
-1.7680619474306697e-05,29219.40860126526,21,344064,-0.0003536092634638619,29188.42279746949,388,29219.40860126526,29209.08,10232.151899088934,885,1,-0.0022933416268642757,-0.5908213986083866,0.0003,200,0.2,0.009107931,0.16243475675582886,5.7893466895464486e-05,0.06248779296875,-0.0262523852288723
1.6752598613512403e-06,29554.13939406936,22,360448,3.3505225292234967e-05,29534.611211861284,408,29546.64,29547.63,10248.430502701518,881,1,-0.005705725863299449,-0.5937943150522187,0.0003,210,0.2,0.00698976,0.1544378399848938,3.871289109049769e-05,0.06279296875,-0.011458299122750759
-1.3024950323886225e-05,28682.73627747191,23,376832,-0.00026049730999138103,28705.15744505617,429,28682.73627747191,28690.21,10270.078027919411,877,0,-0.004804362601316825,-0.6069719193968922,0.0003,220,0.2,0.008572541,-0.5497770309448242,2.0141757282488015e-05,0.05753173828125,-0.025586212053894997
-1.5354478366451705e-05,26429.429230919166,24,393216,-0.00030708720974203846,26467.141538161664,449,26433.88,26442.0,10272.21628803518,873,0,-0.007983843160400284,-0.6108297093771398,0.0003,230,0.2,0.010600012,0.049862027168273926,9.018853327980025e-06,0.058758544921875,-0.03364584594964981
7.477197928057131e-05,27162.194385628,25,409600,0.0014954954954954313,27260.611228743994,471,27235.67,27195.0,10278.855436353595,869,0,-0.010972887449861446,-0.7309569355100394,0.0003,240,0.2,0.013904575,0.06933361291885376,0.0003936711773405932,0.135107421875,-0.037276629358530045
-3.453259899416448e-05,25786.55693782408,26,425984,-0.0006906400550155071,25733.166124351836,492,25786.55693782408,25768.76,10298.31354480723,864,1,-0.008812487161594617,-0.717636142577976,0.0003,250,0.2,0.009493481,0.4832645654678345,0.0003716107907280275,0.103607177734375,-0.011575840413570404
4.5559425279160915e-05,26667.373482248517,27,442368,0.0009112092625096623,26602.983035502966,514,26621.63,26645.91,10334.942535049588,860,1,-0.009626347970697679,-0.7541750221746042,0.0003,260,0.2,0.010196825,0.4001072645187378,0.0004932069075209711,0.098870849609375,0.001995400059968233
-2.0111395659692422e-05,26572.24770703608,28,458752,-0.0004022238685381899,26604.324585927836,535,26572.24770703608,26582.94,10348.51068894869,856,0,-0.009843686897511361,-0.7242908864980564,0.0003,270,0.2,0.00997078,0.43072670698165894,0.00048279531607704486,0.1088134765625,-0.007137255277484655
2.3156981260214854e-05,27026.44450801239,29,475136,0.0004631449877049407,26980.050983975212,557,26998.47,27010.98,10381.066897415909,852,1,-0.009247143916036293,-0.6578672283096239,0.0003,280,0.2,0.008919029,0.194749653339386,0.00029494910732807966,0.085552978515625,-0.01150604523718357
9.263828102689314e-06,27536.295994684548,30,491520,0.00018527742024087454,27506.278010630907,578,27521.19,27526.29,10419.45177626871,849,1,-0.007094023339050182,-0.6442239106167108,0.0003,290,0.2,0.009242488,0.2579735517501831,0.00014238319893138395,0.0791015625,-0.0013371945824474096
-1.5298816008301625e-06,26794.46324846384,31,507904,-3.059760861030546e-05,26809.513503072325,600,26798.66,26799.48,10417.21495059855,845,0,-0.00853082908251963,-0.612576545891352,0.0003,300,0.2,0.009066893,0.22518688440322876,7.769918281965715e-05,0.073876953125,-0.022269610315561295
