trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
-0.01,0.0,1,16384,0.0,0.0,6,0.0,0.0,9978.260744900172,2512,2,,,,,,,,,,
-7.430377621954374e-05,28034.09876111282,2,32768,-0.0014860203152456898,28159.26247777436,25,28034.09876111282,28075.82,9939.23807796366,1269,0,-0.00353810507695016,-1.0924610802903771,0.0003,10,0.2,0.0077120545,-0.34727418422698975,0.010130155272054252,0.069970703125,-0.03436341881752014
4.518238406523943e-05,27151.815145620072,3,49152,0.0009036680960919594,27064.73970875986,44,27098.28,27122.79,9893.721138933544,1093,1,-0.004743884215258731,-1.0796916637104004,0.0003,20,0.2,0.008065473,-0.27496910095214844,0.002890801944249688,0.0795166015625,-0.01734269969165325
3.184634095902565e-05,27883.188402699732,4,65536,0.0006369369611827292,27836.87319460054,63,27850.0,27867.75,9915.100183432845,1031,1,-0.006763328619308595,-1.0706413782667368,0.0003,30,0.2,0.00905904,0.00367051362991333,0.0017870875853986945,0.08892822265625,-0.0016004490898922086
-3.5943309359456513e-05,30057.37131861382,5,81920,-0.0007188532681295601,29992.59736277236,82,30057.37131861382,30035.78,9969.852303177386,998,1,-0.009889937746083887,-1.04630968850106,0.0003,40,0.2,0.010437934,0.25199973583221436,0.0007107981774765904,0.12843017578125,-0.006459658034145832
-2.8373696141447792e-05,29883.942254026195,6,98304,-0.0005674658722361625,29934.845491947606,100,29883.942254026195,29900.91,9967.543645410671,974,0,-0.015120950762502616,-1.0152943172259257,0.0003,50,0.2,0.0112788845,0.019037306308746338,0.0003911512590775601,0.15819091796875,-0.026041027158498764
6.87900821725639e-05,27459.226888577363,7,114688,0.0013758489652913406,27402.596222845266,119,27402.596222845266,27440.35,9988.77686979172,958,1,-0.01760102641655976,-0.9528774570906535,0.0003,60,0.2,0.014105089,-0.11323821544647217,0.00025180688533623654,0.165826416015625,-0.042131561785936356
-9.217764478921426e-05,28321.9130353568,8,131072,-0.0018434679312136634,28478.8339292864,138,28321.9130353568,28374.22,10006.721580805282,945,0,-0.014768133815596229,-0.9047206901246682,0.0003,70,0.2,0.014300066,0.3743252158164978,0.00018481458038195343,0.1355224609375,-0.005342802032828331
-2.5002664449415694e-05,27609.2204369981,9,147456,-0.0005000470377097596,27693.7591260038,157,27623.58,27637.4,10012.340967668992,934,0,-0.016899025428210736,-0.8280526304617524,0.0003,80,0.2,0.01635402,-0.07492530345916748,0.00010375204374071245,0.117431640625,-0.007594463415443897
-3.228861416615332e-05,26962.287532345163,10,163840,-0.0006457618578864083,27014.554935309676,176,26962.287532345163,26979.71,9973.112237874302,926,0,-0.014858301603453583,-0.765429453854449,0.0003,90,0.2,0.015129377,0.22552835941314697,6.568490847413955e-05,0.086724853515625,-0.011644395999610424
