trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
-0.00010839547769796056,24309.954934140864,1,16384,-0.002167792062406798,24152.20013171827,5,24309.954934140864,24257.37,10025.278940249242,2838,1,,,,,,,,,,
-7.430377621954374e-05,28034.09876111282,2,32768,-0.0014860203152456898,28159.26247777436,23,28034.09876111282,28075.82,10013.782346247543,1376,0,-0.0047973008615372235,-1.092298466200009,0.0003,10,0.2,0.008598696,-7.913577079772949,0.008424732025923731,0.07412109375,0.0021513605024665594
-0.01,0.0,3,49152,0.0,0.0,41,0.0,0.0,10023.583025417365,1170,2,-0.0059249278774586855,-1.0785094018559902,0.0003,20,0.2,0.009624969,-2.37768816947937,0.0017689969012963046,0.122113037109375,0.0040945508517324924
-0.01,0.0,4,65536,0.0,0.0,60,0.0,0.0,10031.898962724503,1084,2,-0.01315289581198158,-1.0474236488807946,0.0003,30,0.2,0.01118207,-2.262516975402832,0.0007875272944374955,0.1637939453125,-0.009741799905896187
1.461579462367569e-05,30014.18868138618,5,81920,0.0002923180286978555,30078.962637227636,78,30044.56,30035.78,10061.661539380959,1039,0,-0.016392869485571282,-1.0119816402439028,0.0003,40,0.2,0.011882664,-1.1715924739837646,0.0004719287311502285,0.178564453125,-0.024932775646448135
3.730586101853945e-05,29917.877745973805,6,98304,0.0007461311378149129,29866.974508052394,97,29878.6,29900.91,10062.948104947025,1008,1,-0.01973553257448657,-0.9702715322840959,0.0003,50,0.2,0.018520862,-0.9437229633331299,0.00036594306416759537,0.17763671875,0.0137514378875494
-3.439681569594276e-05,27421.473111422634,7,114688,-0.000687924482645604,27478.10377715473,116,27421.473111422634,27440.35,10120.827788678842,984,0,-0.01692411464646284,-0.8871633169706911,0.0003,60,0.2,0.015278799,-0.13076794147491455,0.00023838037993755278,0.13663330078125,-0.029026200994849205
-9.217764478921426e-05,28321.9130353568,8,131072,-0.0018434679312136634,28478.8339292864,135,28321.9130353568,28374.22,10153.648353747067,968,0,-0.014456651927503117,-0.8185148521792144,0.0003,70,0.2,0.0125050545,0.09688407182693481,0.00017104401816254723,0.09864501953125,-0.03038881905376911
2.500203933192672e-05,27665.579563001902,9,147456,0.0005000470377097596,27581.040873996204,154,27623.58,27637.4,10170.064056933894,953,1,-0.012492146188560583,-0.7365358066279442,0.0003,80,0.2,0.027214695,0.06440389156341553,0.00011412516488178426,0.075738525390625,-0.027394458651542664
4.156741088902609e-05,26997.132467654836,10,163840,0.0008313654965157258,26944.865064690322,173,26957.28,26979.71,10205.167520995246,942,1,-0.009480859069117286,-0.67612136406824,0.0003,90,0.2,0.024921466,0.07370096445083618,5.756075759464352e-05,0.0508056640625,-0.016287371516227722
-1.2979591945825072e-05,27201.969530881066,11,180224,-0.0002595901542261462,27180.790938237864,193,27201.969530881066,27194.91,10214.82125493135,931,1,-0.009925218687567395,-0.7220377253135666,0.0003,100,0.2,0.014106011,0.024484217166900635,0.00012064234254438588,0.075933837890625,0.005838706623762846
-2.030340455653959e-05,27778.92544216543,12,196608,-0.0004060639688784648,27745.099115669145,212,27778.92544216543,27767.65,10212.423042293241,923,1,-0.006407360991943278,-0.6718919849954545,0.0003,110,0.2,0.0066355634,0.22589272260665894,0.00012303732015652712,0.05987548828125,-0.006649190094321966
