trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
1.2998671534027199e-05,27187.850469118934,11,180224,0.00025997512034420077,27209.029061762136,196,27201.98,27194.91,10006.41170877176,918,0,-0.009022486606409075,-0.6700653263833374,0.0003,100,0.2,0.017632034,-0.04291331768035889,2.8992141455219665e-05,0.0443359375,-0.012420020066201687
3.374373384663173e-05,27756.374557834573,12,196608,0.0006748860634586636,27790.200884330858,215,27786.39,27767.65,10046.714489103542,911,0,-0.006937353730427276,-0.667295829160139,0.0003,110,0.2,0.017867811,-0.14336836338043213,1.0224750688880846e-05,0.0538330078125,-0.006193351000547409
-2.3490382012771978e-05,26904.158146065183,13,212992,-0.00046980212231707955,26970.373707869632,235,26913.58,26926.23,10070.8871120125,904,0,-0.006286672172609542,-0.6611535253934562,0.0003,120,0.2,0.008807939,0.22931450605392456,1.498877098544682e-05,0.0504638671875,-0.005734485108405352
3.386295369197303e-05,25885.761198829416,14,229376,0.000677270540966233,25912.067602341165,255,25912.067602341165,25894.53,10120.918090585494,898,0,-0.004972060997715744,-0.6604520181426778,0.0003,130,0.2,0.007769703,0.23823243379592896,2.2239471162777137e-05,0.05780029296875,-0.005941970739513636
-3.080096194182949e-05,28907.796521733526,15,245760,-0.0006160097519392827,28854.406956532945,275,28907.796521733526,28890.0,10166.701032116505,892,1,-0.00499357876869908,-0.671945385588333,0.0003,140,0.2,0.008310758,0.27746063470840454,5.745521328393011e-05,0.06123046875,-0.025603115558624268
4.350238442271576e-05,30283.00838858697,16,262144,0.0008700666133003385,30243.503222826057,295,30243.503222826057,30269.84,10196.38182367544,886,1,-0.0060107336674263935,-0.6447160766460002,0.0003,150,0.2,0.0063855415,0.49211156368255615,6.081258956633917e-05,0.047723388671875,-0.0031470549292862415
5.365162070934091e-05,30442.50011398172,17,278528,0.0010730611996654263,30367.949772036565,316,30385.01,30417.65,10191.308957754176,881,1,-0.0101736689266545,-0.6347615776816383,0.0003,160,0.2,0.0136567,0.4179866313934326,3.9481561892529274e-05,0.060711669921875,0.0011857262579724193
3.843079565925677e-05,30506.371213268187,18,294912,0.0007686306826345987,30435.597573463627,336,30459.35,30482.78,10222.933207369675,877,1,-0.006319327936398622,-0.6346046661259607,0.0003,170,0.2,0.007045625,0.3877210021018982,2.2974802715047814e-05,0.048822021484375,-0.0012099584564566612
-2.96633315360614e-05,29997.213354317068,19,311296,-0.0005932578316767028,30050.633291365866,357,29997.213354317068,30015.02,10248.721862270164,871,0,-0.007108025519846706,-0.636953971395269,0.0003,180,0.2,0.008276323,-0.2213907241821289,6.160461269821838e-06,0.07186279296875,-0.01717837154865265
-7.514613824757938e-06,29494.038405259635,20,327680,-0.00015029171180225179,29439.953189480726,377,29480.44,29476.01,10267.776364373358,867,1,-0.005338970382763364,-0.6259443741757422,0.0003,190,0.2,0.007256322,0.08492851257324219,2.460016839189727e-06,0.068341064453125,-0.01605585776269436
9.414836258552366e-06,29198.751398734745,21,344064,0.00018829761156462306,29229.737202530512,398,29214.58,29209.08,10319.716308146786,862,0,-0.005621880635953857,-0.6304408344207332,0.0003,200,0.2,0.0068109054,-0.38193368911743164,1.2964703879903006e-06,0.054132080078125,0.026089252904057503
1.6752598613512403e-06,29554.13939406936,22,360448,3.3505225292234967e-05,29534.611211861284,419,29546.64,29547.63,10365.989754021266,858,1,-0.005220683656443725,-0.6361788228852674,0.0003,210,0.2,0.006415789,-1.2154643535614014,7.689797419496714e-07,0.05272216796875,0.016082681715488434
-1.3024950323886225e-05,28682.73627747191,23,376832,-0.00026049730999138103,28705.15744505617,440,28682.73627747191,28690.21,10379.289562770386,854,0,-0.008166734391488717,-0.6707526320358739,0.0003,220,0.2,0.026804667,-0.758310079574585,4.874539969612623e-07,0.076519775390625,-0.051511239260435104
-1.5354478366451705e-05,26429.429230919166,24,393216,-0.00030708720974203846,26467.141538161664,462,26433.88,26442.0,10424.869459260022,849,0,-0.013825245156658639,-0.7519977330230176,0.0003,230,0.2,0.014249241,0.014425873756408691,0.00010543959938189574,0.110723876953125,0.010533646680414677
7.477197928079334e-05,27162.194385628,25,409600,0.0014954954954954313,27260.611228743994,485,27235.67,27195.0,10445.183647173242,844,0,-0.011068738292669878,-0.6590309211052954,0.0003,240,0.2,0.011045994,0.17080157995224,6.586538491930583e-05,0.07874755859375,-0.005045775789767504
-3.453259899405345e-05,25786.55693782408,26,425984,-0.0006906400550155071,25733.166124351836,507,25786.55693782408,25768.76,10489.233740336504,839,1,-0.01071369859691913,-0.6757187070325017,0.0003,250,0.2,0.013660144,0.5125030279159546,9.706687945083558e-05,0.089215087890625,-0.002499821363016963
-4.027618963860681e-05,26624.446517751483,27,442368,-0.0008055075712751717,26688.836964497033,529,26624.446517751483,26645.91,10483.238071133936,835,0,-0.009567478986355127,-0.6553730935789644,0.0003,260,0.2,0.0104200505,0.3237699866294861,8.368650271322054e-05,0.082550048828125,-0.011106075718998909
-2.0111395659692422e-05,26572.24770703608,28,458752,-0.0004022238685381899,26604.324585927836,551,26572.24770703608,26582.94,10508.976232278033,831,0,-0.008779073814002914,-0.6354450576473027,0.0003,270,0.2,0.01167562,0.37898653745651245,3.4955243588186134e-05,0.05618896484375,-0.013206764124333858
2.3156981260214854e-05,27026.44450801239,29,475136,0.0004631449877049407,26980.050983975212,574,26998.47,27010.98,10529.65551898825,827,1,-0.0080374976805615,-0.6067528436193242,0.0003,280,0.2,0.014891799,0.4728754162788391,9.509826107922947e-06,0.060284423828125,-0.009535160847008228
9.263828102689314e-06,27536.295994684548,30,491520,0.00018527742024087454,27506.278010630907,595,27521.19,27526.29,10542.866189756773,825,1,-0.006851532692780893,-0.618899567076005,0.0003,290,0.2,0.0075969957,0.5801817178726196,4.2552340956181215e-06,0.057525634765625,-0.0446893647313118
1.5298792602960305e-06,26804.49675153616,31,507904,3.059760861030546e-05,26789.446496927674,617,26798.66,26799.48,10571.695554512353,823,1,0.017701025175301765,-0.6343564044684171,0.0003,300,0.2,0.019480038,-0.1002662181854248,6.903813267555847e-06,0.1098876953125,-0.03069179877638817
