trade/reward,trade/sl_price,time/iterations,time/total_timesteps,trade/trade_pnl,trade/tp_price,time/time_elapsed,trade/exit_price,trade/entry_price,trade/balance,time/fps,trade/action,train/policy_gradient_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/value_loss,train/clip_fraction,train/loss
-0.01,0.0,1,16384,0.0,0.0,5,0.0,0.0,10022.073107740987,2814,2,,,,,,,,,,
-0.01,0.0,2,32768,0.0,0.0,24,0.0,0.0,9973.280989144667,1353,2,-0.004454893802903826,-1.0930913720745594,0.0003,10,0.2,0.0070278887,-12.666473388671875,0.009655443506198935,0.0480712890625,0.00964987464249134
-4.518442560531125e-05,27093.76485437993,3,49152,-0.0009036680960919594,27180.840291240143,42,27098.28,27122.79,10033.411373526831,1158,0,-0.0054855334044987105,-1.0806757079903035,0.0003,20,0.2,0.009046219,-4.635278224945068,0.0016435138201586596,0.097601318359375,-0.019564488902688026
-2.7699790117484386e-05,27852.311597300268,4,65536,-0.000553988129638462,27898.62680539946,61,27852.311597300268,27867.75,10029.555248392995,1074,0,-0.011606064654552028,-1.062532754195854,0.0003,30,0.2,0.012226839,-2.1841015815734863,0.0007789646537844419,0.161956787109375,-0.04726843163371086
-0.01,0.0,5,81920,0.0,0.0,79,0.0,0.0,10035.873239726305,1030,2,-0.02067202360703959,-1.0349044592119754,0.0003,40,0.2,0.01401379,-1.2720947265625,0.00037998154881506706,0.221405029296875,-0.01907425746321678
-2.8373696141336766e-05,29883.942254026195,6,98304,-0.0005674658722361625,29934.845491947606,98,29883.942254026195,29900.91,10035.160695794224,1000,0,-0.024812614113034214,-1.003724370128475,0.0003,50,0.2,0.022136409,-0.3632040023803711,0.00027067351065852564,0.228387451171875,-0.013617011718451977
6.87900821725639e-05,27459.226888577363,7,114688,0.0013758489652913406,27402.596222845266,117,27402.596222845266,27440.35,10077.081506995266,978,1,-0.022058041949640027,-0.92703472757712,0.0003,60,0.2,0.015976824,0.258466899394989,0.00019813807875550536,0.16368408203125,-0.014498405158519745
-9.217764478921426e-05,28321.9130353568,8,131072,-0.0018434679312136634,28478.8339292864,136,28321.9130353568,28374.22,10124.870149454766,962,0,-0.018465029526578292,-0.8555293813580647,0.0003,70,0.2,0.017253768,0.2901681065559387,0.0001544040684450465,0.121832275390625,-0.03315345197916031
-2.5002664449415694e-05,27609.2204369981,9,147456,-0.0005000470377097596,27693.7591260038,155,27623.58,27637.4,10132.018299429476,949,0,-0.01573594041074102,-0.7890142190968618,0.0003,80,0.2,0.014337006,0.20365607738494873,0.00010841670121379821,0.10196533203125,-0.03275875374674797
4.156741088902609e-05,26997.132467654836,10,163840,0.0008313654965157258,26944.865064690322,174,26957.28,26979.71,10179.505795553154,937,1,-0.012834576587556512,-0.7120283588999883,0.0003,90,0.2,0.018862834,-0.17766273021697998,5.655054296695994e-05,0.068658447265625,-0.034440796822309494
1.2998671534249242e-05,27187.850469118934,11,180224,0.00025997512034420077,27209.029061762136,194,27201.98,27194.91,10208.506346147806,928,0,-0.010211305392658687,-0.6670792568009347,0.0003,100,0.2,0.012656939,-0.24031305313110352,4.426986252212828e-05,0.061041259765625,-0.01163527462631464
3.374373384663173e-05,27756.374557834573,12,196608,0.0006748860634586636,27790.200884330858,213,27786.39,27767.65,10229.255127207334,920,0,-0.007747614573054307,-0.6612625424750149,0.0003,110,0.2,0.008707982,-0.4313516616821289,2.2365322272221987e-05,0.059417724609375,-0.024124983698129654
-2.3490382012660952e-05,26904.158146065183,13,212992,-0.00046980212231707955,26970.373707869632,233,26913.58,26926.23,10247.226511118313,913,0,-0.008305593437762581,-0.6295796421356499,0.0003,120,0.2,0.015644852,-0.24783122539520264,1.216962365795382e-05,0.05296630859375,-0.008674015291035175
3.386295369219507e-05,25885.761198829416,14,229376,0.000677270540966233,25912.067602341165,252,25912.067602341165,25894.53,10274.982703082569,907,0,-0.003446668471042358,-0.6278005853993818,0.0003,130,0.2,0.006350804,-0.41282498836517334,6.423778514097478e-06,0.05345458984375,-0.013097679242491722
-3.080096194160744e-05,28907.796521733526,15,245760,-0.0006160097519392827,28854.406956532945,272,28907.796521733526,28890.0,10302.364821273284,901,1,-0.007478135555356857,-0.6285202493425459,0.0003,140,0.2,0.020581383,0.01944202184677124,9.769567023543147e-06,0.057086181640625,0.0003078026056755334
4.350238442249373e-05,30283.00838858697,16,262144,0.0008700666133003385,30243.503222826057,292,30243.503222826057,30269.84,10330.577419221157,895,1,-0.005422747692500706,-0.6602993408683687,0.0003,150,0.2,0.006729264,0.09221148490905762,0.00018376666062920323,0.0609130859375,-0.01606849767267704
5.365162070934091e-05,30442.50011398172,17,278528,0.0010730611996654263,30367.949772036565,312,30385.01,30417.65,10323.86473866293,890,1,-0.007200634131368133,-0.6699122183257714,0.0003,160,0.2,0.008149335,0.3773277997970581,0.00023451059039416577,0.080126953125,-0.006562551949173212
-3.869671618267551e-05,30459.18878673181,18,294912,-0.0007739193494880669,30529.96242653637,332,30459.18878673181,30482.78,10363.00481167277,885,0,-0.006991599877801491,-0.6063523813849315,0.0003,170,0.2,0.0076621035,0.17519646883010864,5.728501324924196e-05,0.06220703125,-0.01230450440198183
5.932402346313e-05,30032.826645682933,19,311296,0.0011865156633534056,29979.406708634135,353,29979.406708634135,30015.02,10393.499572534583,881,1,-0.0057410187073401175,-0.5835637913551182,0.0003,180,0.2,0.0069590616,-0.3079261779785156,1.8871040514589767e-05,0.047869873046875,-0.009689540602266788
